13;anti_air_building;2022.00;0.00;863.00;3.00;0
13;synthetic_refinery;2021.00;0.00;876.00;2.00;0
13;radar_station;2014.00;0.00;880.00;3.00;0
13;nuclear_reactor;2024.00;0.00;878.00;1.00;0
14;arms_factory;1399.00;0.00;1903.00;-1.00;0
14;industrial_complex;1404.00;0.00;1897.00;-1.00;0
14;air_base;1398.00;0.00;1889.00;-1.00;0
14;bunker;1375.00;0.00;1913.00;0.00;0
14;anti_air_building;1403.00;0.00;1870.00;2.00;0
14;synthetic_refinery;1386.00;0.00;1904.00;-1.00;0
14;radar_station;1405.00;0.00;1871.00;3.00;0
14;nuclear_reactor;1386.00;0.00;1893.00;0.00;0
14;naval_base;1401.00;10.00;1869.00;2.00;7400
14;coastal_bunker;1381.00;13.00;1899.00;0.00;0
14;dockyard;1399.00;9.00;1882.00;0.00;0
15;arms_factory;2390.00;0.00;521.00;2.00;0
15;industrial_complex;2373.00;0.00;520.00;0.00;0
15;air_base;2347.00;0.00;537.00;2.00;0
15;bunker;2394.00;0.00;536.00;3.00;0
15;anti_air_building;2363.00;0.00;522.00;2.00;0
15;synthetic_refinery;2336.00;0.00;533.00;1.00;0
15;radar_station;2388.00;0.00;538.00;1.00;0
15;nuclear_reactor;2396.00;0.00;531.00;1.00;0
15;naval_base;2336.00;11.00;511.00;3.00;798
15;coastal_bunker;2336.00;13.00;511.00;0.00;0
15;dockyard;2336.00;12.00;511.00;4.00;0
16;arms_factory;1669.00;0.00;1982.00;-1.00;0
16;industrial_complex;1722.00;0.00;2044.00;1.00;0
16;air_base;1735.00;0.00;2046.00;2.00;0
16;bunker;1720.00;0.00;2011.00;4.00;0
16;anti_air_building;1671.00;0.00;2028.00;-1.00;0
16;synthetic_refinery;1728.00;0.00;2035.00;-1.00;0
16;radar_station;1748.00;0.00;2032.00;1.00;0
16;nuclear_reactor;1754.00;0.00;2022.00;2.00;0
16;naval_base;1698.00;12.00;1975.00;1.00;7326
16;coastal_bunker;1704.00;12.00;1981.00;1.00;0
16;dockyard;1698.00;13.00;1975.00;3.00;0
17;arms_factory;1397.00;0.00;1990.00;2.00;0
17;industrial_complex;1346.00;0.00;1944.00;1.00;0
17;air_base;1414.00;0.00;2010.00;2.00;0
17;bunker;1326.00;0.00;1935.00;4.00;0
17;anti_air_building;1369.00;0.00;1969.00;3.00;0
17;synthetic_refinery;1401.00;0.00;1987.00;-1.00;0
17;radar_station;1352.00;0.00;1955.00;4.00;0
17;nuclear_reactor;1381.00;0.00;2000.00;2.00;0
17;naval_base;1356.00;13.00;1977.00;4.00;3736
17;coastal_bunker;1324.00;12.00;1944.00;2.00;0
17;dockyard;1351.00;9.00;1955.00;0.00;0
18;arms_factory;2081.00;0.00;1496.00;0.00;0
18;industrial_complex;2115.00;0.00;1482.00;2.00;0
18;air_base;2080.00;0.00;1480.00;4.00;0
18;bunker;2081.00;0.00;1482.00;3.00;0
18;anti_air_building;2071.00;0.00;1478.00;-1.00;0
18;synthetic_refinery;2137.00;0.00;1493.00;4.00;0
18;radar_station;2098.00;0.00;1482.00;3.00;0
18;nuclear_reactor;2051.00;0.00;1518.00;0.00;0
19;arms_factory;1921.00;0.00;825.00;0.00;0
19;industrial_complex;1937.00;0.00;797.00;0.00;0
19;air_base;1916.00;0.00;768.00;0.00;0
19;bunker;1943.00;0.00;771.00;3.00;0
19;anti_air_building;1946.00;0.00;795.00;-1.00;0
19;synthetic_refinery;1950.00;0.00;792.00;-1.00;0
19;radar_station;1923.00;0.00;828.00;0.00;0
19;nuclear_reactor;1933.00;0.00;819.00;-1.00;0
19;naval_base;1918.00;11.00;834.00;4.00;4622
19;coastal_bunker;1938.00;14.00;815.00;4.00;0
19;dockyard;1961.00;10.00;777.00;2.00;0
20;arms_factory;1851.00;0.00;1652.00;3.00;0
20;industrial_complex;1855.00;0.00;1678.00;-1.00;0
20;air_base;1865.00;0.00;1681.00;1.00;0
20;bunker;1826.00;0.00;1679.00;-1.00;0
20;anti_air_building;1870.00;0.00;1676.00;1.00;0
20;synthetic_refinery;1836.00;0.00;1669.00;2.00;0
20;radar_station;1871.00;0.00;1685.00;-1.00;0
20;nuclear_reactor;1867.00;0.00;1688.00;3.00;0
20;naval_base;1879.00;12.00;1668.00;1.00;3827
20;coastal_bunker;1879.00;12.00;1668.00;2.00;0
20;dockyard;1879.00;10.00;1668.00;0.00;0
21;arms_factory;1679.00;0.00;1649.00;2.00;0
21;industrial_complex;1690.00;0.00;1639.00;-1.00;0
21;air_base;1697.00;0.00;1647.00;1.00;0
21;bunker;1724.00;0.00;1646.00;4.00;0
21;anti_air_building;1682.00;0.00;1651.00;0.00;0
21;synthetic_refinery;1715.00;0.00;1643.00;-1.00;0
21;radar_station;1695.00;0.00;1642.00;0.00;0
21;nuclear_reactor;1700.00;0.00;1635.00;2.00;0
21;naval_base;1694.00;10.00;1652.00;3.00;7208
21;coastal_bunker;1694.00;11.00;1632.00;-1.00;0
21;dockyard;1718.00;10.00;1649.00;3.00;0
22;arms_factory;2224.00;0.00;544.00;3.00;0
22;industrial_complex;2242.00;0.00;553.00;3.00;0
22;air_base;2212.00;0.00;545.00;3.00;0
22;bunker;2203.00;0.00;538.00;2.00;0
22;anti_air_building;2232.00;0.00;546.00;4.00;0
22;synthetic_refinery;2194.00;0.00;525.00;3.00;0
22;radar_station;2212.00;0.00;539.00;2.00;0
22;nuclear_reactor;2199.00;0.00;533.00;0.00;0
22;naval_base;2175.00;10.00;533.00;4.00;7562
22;coastal_bunker;2180.00;11.00;522.00;4.00;0
22;dockyard;2180.00;9.00;522.00;0.00;0
23;arms_factory;1680.00;0.00;1449.00;0.00;0
23;industrial_complex;1662.00;0.00;1453.00;-1.00;0
23;air_base;1679.00;0.00;1443.00;4.00;0
23;bunker;1666.00;0.00;1452.00;-1.00;0
23;anti_air_building;1668.00;0.00;1454.00;-1.00;0
23;synthetic_refinery;1662.00;0.00;1442.00;1.00;0
23;radar_station;1681.00;0.00;1444.00;-1.00;0
23;nuclear_reactor;1671.00;0.00;1454.00;3.00;0
23;naval_base;1660.00;9.00;1455.00;1.00;2524
23;coastal_bunker;1688.00;9.00;1447.00;1.00;0
23;dockyard;1688.00;11.00;1447.00;-1.00;0
24;arms_factory;1494.00;0.00;1836.00;4.00;0
24;industrial_complex;1511.00;0.00;1839.00;2.00;0
24;air_base;1506.00;0.00;1831.00;0.00;0
24;bunker;1508.00;0.00;1843.00;3.00;0
24;anti_air_building;1469.00;0.00;1841.00;0.00;0
24;synthetic_refinery;1515.00;0.00;1826.00;4.00;0
24;radar_station;1484.00;0.00;1818.00;3.00;0
24;nuclear_reactor;1459.00;0.00;1829.00;1.00;0
24;naval_base;1480.00;14.00;1817.00;1.00;3698
24;coastal_bunker;1480.00;12.00;1817.00;2.00;0
24;dockyard;1480.00;13.00;1817.00;1.00;0
25;arms_factory;2575.00;0.00;781.00;1.00;0
25;industrial_complex;2525.00;0.00;795.00;2.00;0
25;air_base;2563.00;0.00;787.00;4.00;0
25;bunker;2559.00;0.00;777.00;0.00;0
25;anti_air_building;2527.00;0.00;804.00;-1.00;0
25;synthetic_refinery;2545.00;0.00;776.00;2.00;0
25;radar_station;2539.00;0.00;797.00;0.00;0
25;nuclear_reactor;2545.00;0.00;786.00;1.00;0
25;naval_base;2548.00;9.00;813.00;4.00;2749
25;coastal_bunker;2515.00;10.00;831.00;3.00;0
25;dockyard;2559.00;10.00;805.00;3.00;0
26;arms_factory;2207.00;0.00;989.00;0.00;0
26;industrial_complex;2216.00;0.00;1013.00;1.00;0
26;air_base;2211.00;0.00;991.00;3.00;0
26;bunker;2207.00;0.00;1012.00;3.00;0
26;anti_air_building;2210.00;0.00;993.00;2.00;0
26;synthetic_refinery;2210.00;0.00;981.00;2.00;0
26;radar_station;2211.00;0.00;997.00;2.00;0
26;nuclear_reactor;2212.00;0.00;987.00;1.00;0
27;arms_factory;1760.00;0.00;1668.00;4.00;0
27;industrial_complex;1806.00;0.00;1726.00;0.00;0
27;air_base;1760.00;0.00;1680.00;0.00;0
27;bunker;1799.00;0.00;1700.00;0.00;0
27;anti_air_building;1763.00;0.00;1698.00;-1.00;0
27;synthetic_refinery;1768.00;0.00;1667.00;2.00;0
27;radar_station;1800.00;0.00;1678.00;4.00;0
27;nuclear_reactor;1809.00;0.00;1698.00;3.00;0
27;naval_base;1755.00;14.00;1690.00;3.00;3789
27;coastal_bunker;1754.00;12.00;1670.00;-1.00;0
27;dockyard;1755.00;14.00;1690.00;2.00;0
28;arms_factory;1452.00;0.00;1716.00;-1.00;0
28;industrial_complex;1492.00;0.00;1727.00;3.00;0
28;air_base;1479.00;0.00;1713.00;-1.00;0
28;bunker;1499.00;0.00;1733.00;2.00;0
28;anti_air_building;1461.00;0.00;1720.00;4.00;0
28;synthetic_refinery;1470.00;0.00;1723.00;4.00;0
28;radar_station;1483.00;0.00;1705.00;0.00;0
28;nuclear_reactor;1476.00;0.00;1712.00;1.00;0
28;naval_base;1454.00;11.00;1715.00;4.00;3639
28;coastal_bunker;1471.00;9.00;1712.00;3.00;0
28;dockyard;1462.00;9.00;1736.00;4.00;0
29;arms_factory;1850.00;0.00;1274.00;3.00;0
29;industrial_complex;1865.00;0.00;1300.00;2.00;0
29;air_base;1868.00;0.00;1291.00;4.00;0
29;bunker;1858.00;0.00;1283.00;1.00;0
29;anti_air_building;1855.00;0.00;1300.00;2.00;0
29;synthetic_refinery;1879.00;0.00;1293.00;2.00;0
29;radar_station;1863.00;0.00;1309.00;0.00;0
29;nuclear_reactor;1844.00;0.00;1312.00;1.00;0
30;arms_factory;2086.00;0.00;1255.00;-1.00;0
30;industrial_complex;2066.00;0.00;1278.00;1.00;0
30;air_base;2060.00;0.00;1263.00;3.00;0
30;bunker;2089.00;0.00;1255.00;0.00;0
30;anti_air_building;2039.00;0.00;1291.00;1.00;0
30;synthetic_refinery;2048.00;0.00;1264.00;3.00;0
30;radar_station;2060.00;0.00;1268.00;0.00;0
30;nuclear_reactor;2020.00;0.00;1267.00;1.00;0
30;naval_base;2056.00;12.00;1242.00;1.00;1343
30;coastal_bunker;2067.00;9.00;1245.00;3.00;0
30;dockyard;2083.00;11.00;1249.00;3.00;0
31;arms_factory;2697.00;0.00;532.00;0.00;0
31;industrial_complex;2677.00;0.00;534.00;4.00;0
31;air_base;2704.00;0.00;532.00;2.00;0
31;bunker;2670.00;0.00;532.00;1.00;0
31;anti_air_building;2690.00;0.00;533.00;0.00;0
31;synthetic_refinery;2677.00;0.00;579.00;1.00;0
31;radar_station;2687.00;0.00;545.00;3.00;0
31;nuclear_reactor;2675.00;0.00;581.00;-1.00;0
31;naval_base;2706.00;12.00;537.00;2.00;7626
31;coastal_bunker;2657.00;9.00;590.00;1.00;0
31;dockyard;2657.00;9.00;590.00;0.00;0
32;arms_factory;1634.00;0.00;1246.00;-1.00;0
32;industrial_complex;1624.00;0.00;1218.00;-1.00;0
32;air_base;1647.00;0.00;1248.00;4.00;0
32;bunker;1641.00;0.00;1250.00;4.00;0
32;anti_air_building;1642.00;0.00;1235.00;3.00;0
32;synthetic_refinery;1643.00;0.00;1231.00;0.00;0
32;radar_station;1618.00;0.00;1219.00;1.00;0
32;nuclear_reactor;1645.00;0.00;1230.00;2.00;0
32;naval_base;1613.00;9.00;1228.00;1.00;2728
32;coastal_bunker;1620.00;10.00;1213.00;2.00;0
32;dockyard;1613.00;12.00;1228.00;0.00;0
33;arms_factory;2187.00;0.00;831.00;-1.00;0
33;industrial_complex;2195.00;0.00;800.00;-1.00;0
33;air_base;2192.00;0.00;797.00;-1.00;0
33;bunker;2181.00;0.00;832.00;0.00;0
33;anti_air_building;2213.00;0.00;789.00;2.00;0
33;synthetic_refinery;2164.00;0.00;818.00;-1.00;0
33;radar_station;2187.00;0.00;829.00;3.00;0
33;nuclear_reactor;2156.00;0.00;819.00;1.00;0
34;arms_factory;1622.00;0.00;1800.00;2.00;0
34;industrial_complex;1636.00;0.00;1817.00;2.00;0
34;air_base;1609.00;0.00;1793.00;4.00;0
34;bunker;1637.00;0.00;1808.00;-1.00;0
34;anti_air_building;1646.00;0.00;1811.00;0.00;0
34;synthetic_refinery;1589.00;0.00;1812.00;1.00;0
34;radar_station;1593.00;0.00;1821.00;4.00;0
34;nuclear_reactor;1592.00;0.00;1829.00;2.00;0
35;arms_factory;2335.00;0.00;654.00;0.00;0
35;industrial_complex;2320.00;0.00;655.00;3.00;0
35;air_base;2307.00;0.00;674.00;1.00;0
35;bunker;2323.00;0.00;636.00;4.00;0
35;anti_air_building;2324.00;0.00;685.00;2.00;0
35;synthetic_refinery;2313.00;0.00;676.00;3.00;0
35;radar_station;2322.00;0.00;690.00;3.00;0
35;nuclear_reactor;2315.00;0.00;674.00;0.00;0
35;naval_base;2314.00;9.00;696.00;4.00;1670
35;coastal_bunker;2323.00;12.00;692.00;0.00;0
35;dockyard;2323.00;11.00;692.00;4.00;0
36;arms_factory;2267.00;0.00;535.00;1.00;0
36;industrial_complex;2272.00;0.00;538.00;3.00;0
36;air_base;2252.00;0.00;554.00;0.00;0
36;bunker;2249.00;0.00;545.00;0.00;0
36;anti_air_building;2271.00;0.00;546.00;0.00;0
36;synthetic_refinery;2244.00;0.00;551.00;2.00;0
36;radar_station;2263.00;0.00;557.00;2.00;0
36;nuclear_reactor;2270.00;0.00;551.00;3.00;0
37;arms_factory;1709.00;0.00;1431.00;3.00;0
37;industrial_complex;1752.00;0.00;1410.00;4.00;0
37;air_base;1715.00;0.00;1428.00;0.00;0
37;bunker;1727.00;0.00;1412.00;3.00;0
37;anti_air_building;1704.00;0.00;1424.00;3.00;0
37;synthetic_refinery;1724.00;0.00;1416.00;0.00;0
37;radar_station;1747.00;0.00;1414.00;4.00;0
37;nuclear_reactor;1727.00;0.00;1409.00;0.00;0
37;naval_base;1749.00;11.00;1430.00;4.00;3891
37;coastal_bunker;1749.00;9.00;1430.00;2.00;0
37;dockyard;1714.00;10.00;1432.00;1.00;0
38;arms_factory;2426.00;0.00;1100.00;-1.00;0
38;industrial_complex;2425.00;0.00;1088.00;-1.00;0
38;air_base;2420.00;0.00;1096.00;4.00;0
38;bunker;2405.00;0.00;1082.00;1.00;0
38;anti_air_building;2418.00;0.00;1086.00;1.00;0
38;synthetic_refinery;2427.00;0.00;1098.00;3.00;0
38;radar_station;2419.00;0.00;1098.00;3.00;0
38;nuclear_reactor;2425.00;0.00;1099.00;1.00;0
39;arms_factory;1667.00;0.00;1112.00;2.00;0
39;industrial_complex;1634.00;0.00;1102.00;-1.00;0
39;air_base;1651.00;0.00;1123.00;-1.00;0
39;bunker;1661.00;0.00;1108.00;4.00;0
39;anti_air_building;1664.00;0.00;1112.00;2.00;0
39;synthetic_refinery;1657.00;0.00;1100.00;-1.00;0
39;radar_station;1639.00;0.00;1095.00;3.00;0
39;nuclear_reactor;1619.00;0.00;1110.00;2.00;0
39;naval_base;1620.00;14.00;1132.00;3.00;1191
39;coastal_bunker;1613.00;14.00;1118.00;4.00;0
39;dockyard;1616.00;14.00;1109.00;-1.00;0
40;arms_factory;2099.00;0.00;1097.00;2.00;0
40;industrial_complex;2108.00;0.00;1104.00;0.00;0
40;air_base;2092.00;0.00;1113.00;4.00;0
40;bunker;2096.00;0.00;1092.00;2.00;0
40;anti_air_building;2106.00;0.00;1107.00;1.00;0
40;synthetic_refinery;2070.00;0.00;1102.00;1.00;0
40;radar_station;2102.00;0.00;1103.00;1.00;0
40;nuclear_reactor;2102.00;0.00;1098.00;4.00;0
41;arms_factory;2034.00;0.00;554.00;1.00;0
41;industrial_complex;2019.00;0.00;578.00;2.00;0
41;air_base;2026.00;0.00;562.00;1.00;0
41;bunker;2022.00;0.00;575.00;2.00;0
41;anti_air_building;2070.00;0.00;577.00;3.00;0
41;synthetic_refinery;2045.00;0.00;539.00;0.00;0
41;radar_station;2022.00;0.00;593.00;3.00;0
41;nuclear_reactor;2069.00;0.00;535.00;3.00;0
41;naval_base;2020.00;13.00;559.00;3.00;3303
41;coastal_bunker;2005.00;9.00;588.00;0.00;0
41;dockyard;2031.00;14.00;525.00;3.00;0
42;arms_factory;1691.00;0.00;1554.00;2.00;0
42;industrial_complex;1694.00;0.00;1544.00;2.00;0
42;air_base;1684.00;0.00;1547.00;4.00;0
42;bunker;1688.00;0.00;1542.00;-1.00;0
42;anti_air_building;1698.00;0.00;1537.00;1.00;0
42;synthetic_refinery;1693.00;0.00;1548.00;1.00;0
42;radar_station;1688.00;0.00;1547.00;0.00;0
42;nuclear_reactor;1690.00;0.00;1544.00;3.00;0
42;naval_base;1688.00;14.00;1552.00;-1.00;7393
42;coastal_bunker;1689.00;13.00;1540.00;1.00;0
42;dockyard;1683.00;9.00;1546.00;-1.00;0
43;arms_factory;2150.00;0.00;965.00;1.00;0
43;industrial_complex;2141.00;0.00;942.00;3.00;0
43;air_base;2143.00;0.00;956.00;1.00;0
43;bunker;2146.00;0.00;954.00;1.00;0
43;anti_air_building;2167.00;0.00;945.00;4.00;0
43;synthetic_refinery;2163.00;0.00;945.00;1.00;0
43;radar_station;2143.00;0.00;949.00;0.00;0
43;nuclear_reactor;2167.00;0.00;937.00;1.00;0
44;arms_factory;2557.00;0.00;844.00;2.00;0
44;industrial_complex;2536.00;0.00;863.00;0.00;0
44;air_base;2528.00;0.00;859.00;1.00;0
44;bunker;2548.00;0.00;861.00;1.00;0
44;anti_air_building;2562.00;0.00;848.00;1.00;0
44;synthetic_refinery;2569.00;0.00;841.00;-1.00;0
44;radar_station;2569.00;0.00;843.00;-1.00;0
44;nuclear_reactor;2542.00;0.00;871.00;1.00;0
44;naval_base;2576.00;12.00;847.00;3.00;8983
44;coastal_bunker;2576.00;11.00;847.00;2.00;0
44;dockyard;2577.00;11.00;851.00;-1.00;0
45;arms_factory;1970.00;0.00;900.00;-1.00;0
45;industrial_complex;1951.00;0.00;914.00;0.00;0
45;air_base;1952.00;0.00;904.00;3.00;0
45;bunker;1963.00;0.00;909.00;1.00;0
45;anti_air_building;1945.00;0.00;924.00;2.00;0
45;synthetic_refinery;1968.00;0.00;910.00;0.00;0
45;radar_station;1955.00;0.00;908.00;-1.00;0
45;nuclear_reactor;1946.00;0.00;904.00;-1.00;0
46;arms_factory;2050.00;0.00;843.00;4.00;0
46;industrial_complex;2053.00;0.00;840.00;2.00;0
46;air_base;2053.00;0.00;845.00;3.00;0
46;bunker;2052.00;0.00;841.00;-1.00;0
46;anti_air_building;2054.00;0.00;839.00;4.00;0
46;synthetic_refinery;2054.00;0.00;845.00;-1.00;0
46;radar_station;2051.00;0.00;840.00;2.00;0
46;nuclear_reactor;2052.00;0.00;837.00;-1.00;0
47;arms_factory;2054.00;0.00;814.00;2.00;0
47;industrial_complex;2056.00;0.00;817.00;2.00;0
47;air_base;2056.00;0.00;813.00;3.00;0
47;bunker;2049.00;0.00;814.00;-1.00;0
47;anti_air_building;2056.00;0.00;818.00;4.00;0
47;synthetic_refinery;2053.00;0.00;812.00;-1.00;0
47;radar_station;2049.00;0.00;817.00;0.00;0
47;nuclear_reactor;2055.00;0.00;817.00;1.00;0
48;arms_factory;1736.00;0.00;1620.00;0.00;0
48;industrial_complex;1707.00;0.00;1616.00;-1.00;0
48;air_base;1732.00;0.00;1599.00;2.00;0
48;bunker;1732.00;0.00;1596.00;0.00;0
48;anti_air_building;1711.00;0.00;1619.00;3.00;0
48;synthetic_refinery;1723.00;0.00;1627.00;3.00;0
48;radar_station;1738.00;0.00;1619.00;1.00;0
48;nuclear_reactor;1711.00;0.00;1608.00;4.00;0
48;naval_base;1704.00;14.00;1622.00;1.00;3645
48;coastal_bunker;1708.00;10.00;1597.00;2.00;0
48;dockyard;1701.00;13.00;1603.00;3.00;0
49;arms_factory;2095.00;0.00;860.00;0.00;0
49;industrial_complex;2114.00;0.00;844.00;0.00;0
49;air_base;2133.00;0.00;837.00;4.00;0
49;bunker;2106.00;0.00;838.00;1.00;0
49;anti_air_building;2104.00;0.00;851.00;2.00;0
49;synthetic_refinery;2105.00;0.00;836.00;3.00;0
49;radar_station;2124.00;0.00;839.00;-1.00;0
49;nuclear_reactor;2098.00;0.00;859.00;4.00;0
49;naval_base;2103.00;14.00;864.00;0.00;3218
49;coastal_bunker;2120.00;10.00;857.00;4.00;0
49;dockyard;2097.00;13.00;864.00;2.00;0
50;arms_factory;2185.00;0.00;1118.00;1.00;0
50;industrial_complex;2203.00;0.00;1124.00;1.00;0
50;air_base;2180.00;0.00;1127.00;-1.00;0
50;bunker;2200.00;0.00;1123.00;3.00;0
50;anti_air_building;2177.00;0.00;1122.00;3.00;0
50;synthetic_refinery;2176.00;0.00;1130.00;2.00;0
50;radar_station;2193.00;0.00;1131.00;2.00;0
50;nuclear_reactor;2187.00;0.00;1130.00;3.00;0
50;naval_base;2198.00;9.00;1136.00;-1.00;8279
50;coastal_bunker;2189.00;9.00;1134.00;-1.00;0
50;dockyard;2189.00;10.00;1134.00;4.00;0
51;arms_factory;1921.00;0.00;1470.00;0.00;0
51;industrial_complex;1895.00;0.00;1458.00;3.00;0
51;air_base;1931.00;0.00;1479.00;2.00;0
