103;0;336.00;9.50;1307.00;0.00;3.52
104;0;3846.00;9.50;212.00;0.00;2.40
105;0;74.00;9.50;1212.00;0.00;3.44
106;0;1291.00;9.50;1586.00;0.00;3.04
107;0;4180.00;9.50;573.00;0.00;3.60
108;0;3559.00;9.50;474.00;0.00;2.48
109;0;2965.00;9.50;354.00;0.00;2.36
110;0;5578.00;9.50;1721.00;0.00;2.36
111;0;203.00;9.50;1393.00;0.00;3.24
112;0;4018.00;9.50;424.00;0.00;2.40
113;0;3712.00;9.50;187.00;0.00;1.48
114;0;3459.00;9.50;61.00;0.00;2.56
115;0;5146.00;9.50;1887.00;0.00;2.28
116;0;3581.00;9.50;335.00;0.00;1.40
117;0;5579.00;9.50;1388.00;0.00;2.12
118;0;4333.00;9.50;748.00;0.00;3.32
119;0;4113.00;9.50;39.00;0.00;1.88
120;0;3749.00;9.50;442.00;0.00;1.52
121;0;499.00;9.50;1687.00;0.00;3.20
122;0;279.00;9.50;635.00;0.00;2.60
123;0;1562.00;9.50;1067.00;0.00;2.56
124;0;5307.00;9.50;106.00;0.00;2.36
125;0;1523.00;9.50;1745.00;0.00;3.28
126;0;4398.00;9.50;921.00;0.00;2.28
127;0;3924.00;9.50;159.00;0.00;2.32
128;0;1072.00;9.50;551.00;0.00;4.00
129;0;4507.00;9.50;1282.00;0.00;2.92
130;0;4086.00;9.50;1365.00;0.00;0.40
131;0;3814.00;9.50;701.00;0.00;1.84
132;0;799.00;9.50;1017.00;0.00;3.72
133;0;5437.00;9.50;1562.00;0.00;2.88
134;0;86.00;9.50;685.00;0.00;3.08
135;0;5426.00;9.50;673.00;0.00;2.84
136;0;5454.00;9.50;880.00;0.00;2.64
137;0;4990.00;9.50;1871.00;0.00;1.60
138;0;743.00;9.50;710.00;0.00;2.64
139;0;5552.00;9.50;1982.00;0.00;2.84
140;0;109.00;9.50;872.00;0.00;3.12
141;0;5127.00;9.50;818.00;0.00;3.16
142;0;3610.00;9.50;1429.00;0.00;2.00
143;0;4023.00;9.50;133.00;0.00;1.92
144;0;5581.00;9.50;891.00;0.00;2.24
145;0;631.00;9.50;881.00;0.00;3.00
146;0;4859.00;9.50;134.00;0.00;3.32
147;0;1271.00;9.50;1821.00;0.00;3.80
148;0;4514.00;9.50;2007.00;0.00;1.96
149;0;4986.00;9.50;899.00;0.00;2.60
150;0;1890.00;9.50;324.00;0.00;2.20
151;0;136.00;9.50;1683.00;0.00;2.76
152;0;4082.00;9.50;505.00;0.00;2.88
153;0;1499.00;9.50;203.00;0.00;3.64
154;0;1407.00;9.50;949.00;0.00;3.36
155;0;3946.00;9.50;383.00;0.00;2.60
156;0;5281.00;9.50;259.00;0.00;3.32
157;0;753.00;9.50;1158.00;0.00;2.12
158;0;4260.00;9.50;668.00;0.00;2.56
159;0;3920.00;9.50;1974.00;0.00;1.20
160;0;5117.00;9.50;1988.00;0.00;2.68
161;0;3063.00;9.60;1990.00;0.00;1.08
162;0;188.00;9.50;1895.00;0.00;2.20
163;0;1525.00;9.50;62.00;0.00;2.64
164;0;219.00;9.50;1485.00;0.00;3.32
165;0;4154.00;9.50;124.00;0.00;2.96
166;0;4989.00;9.50;1939.00;0.00;2.32
167;0;112.00;9.50;1827.00;0.00;2.60
168;0;1207.00;9.50;1411.00;0.00;2.76
169;0;3988.00;9.50;1051.00;0.00;0.76
170;0;28.00;9.50;1846.00;0.00;1.68
171;0;5139.00;9.50;1811.00;0.00;1.92
172;0;3057.00;9.50;454.00;0.00;1.88
173;0;90.00;9.50;137.00;0.00;3.04
174;0;5082.00;9.50;303.00;0.00;2.16
175;0;296.00;9.50;1915.00;0.00;3.12
176;0;4054.00;9.50;1059.00;0.00;1.32
177;0;257.00;9.50;84.00;0.00;3.72
178;0;1032.00;9.50;1742.00;0.00;3.48
179;0;4742.00;9.50;796.00;0.00;3.08
180;0;5045.00;9.60;1499.00;0.00;2.36
181;0;634.00;9.50;60.00;0.00;3.00
182;0;1818.00;9.50;409.00;0.00;2.52
183;0;4494.00;9.50;183.00;0.00;1.96
184;0;4081.00;9.50;1117.00;0.00;1.28
185;0;4049.00;9.50;642.00;0.00;2.84
186;0;5334.00;9.50;1084.00;0.00;2.48
187;0;1022.00;9.50;868.00;0.00;3.08
188;0;5484.00;9.50;509.00;0.00;2.24
189;0;1637.00;9.50;1672.00;0.00;1.44
190;0;4206.00;9.50;1179.00;0.00;0.96
191;0;5231.00;9.50;1403.00;0.00;3.36
192;0;62.00;9.50;1039.00;0.00;2.96
193;0;3441.00;9.50;522.00;0.00;1.52
194;0;5114.00;9.50;225.00;0.00;2.04
195;0;4768.00;9.50;501.00;0.00;3.04
196;0;4866.00;9.50;1115.00;0.00;2.88
197;0;5347.00;9.50;364.00;0.00;1.84
198;0;4807.00;9.50;360.00;0.00;3.36
199;0;4640.00;9.50;884.00;0.00;2.76
200;0;1961.00;9.50;162.00;0.00;2.08
201;0;421.00;9.50;70.00;0.00;3.36
202;0;5281.00;9.50;1995.00;0.00;2.32
203;0;5275.00;9.50;1563.00;0.00;2.44
204;0;4133.00;9.50;857.00;0.00;2.68
205;0;5474.00;9.50;590.00;0.00;1.20
206;0;1002.00;9.50;1659.00;0.00;2.52
207;0;3870.00;9.50;566.00;0.00;2.20
208;0;3973.00;9.50;726.00;0.00;2.36
209;0;5566.00;9.50;136.00;0.00;2.32
210;0;1750.00;9.50;298.00;0.00;3.04
211;0;5379.00;9.50;565.00;0.00;2.64
212;0;4404.00;9.50;238.00;0.00;2.12
213;0;3951.00;9.50;629.00;0.00;1.60
214;0;1700.00;9.50;70.00;0.00;2.80
215;0;4455.00;9.50;327.00;0.00;2.76
216;0;3940.00;9.50;1035.00;0.00;0.76
217;0;4016.00;9.50;58.00;0.00;2.28
218;0;1625.00;9.50;633.00;0.00;3.08
219;0;3886.00;9.50;458.00;0.00;2.04
220;0;5581.00;9.50;1610.00;0.00;2.24
221;0;599.00;9.50;1879.00;0.00;3.60
222;0;4983.00;9.50;37.00;0.00;1.68
223;0;5015.00;9.50;1704.00;0.00;2.44
224;0;3334.00;9.50;523.00;0.00;2.08
225;0;3906.00;9.50;103.00;0.00;1.68
226;0;4635.00;9.50;45.00;0.00;1.96
227;0;4101.00;9.50;1567.00;0.00;0.60
228;0;4682.00;9.50;994.00;0.00;4.00
229;0;1221.00;9.60;2039.00;0.00;0.24
230;0;4522.00;9.50;804.00;0.00;3.20
231;0;651.00;9.50;755.00;0.00;3.52
232;0;3841.00;10.40;1517.00;0.00;2.16
233;0;4584.00;9.85;1670.00;0.00;1.04
234;0;3597.00;9.70;1991.00;0.00;2.56
235;0;2607.00;11.05;1625.00;0.00;2.56
236;0;2772.00;11.00;1725.00;0.00;1.48
237;0;3137.00;9.90;2005.00;0.00;1.84
238;0;2003.00;12.50;1579.00;0.00;0.48
239;0;1465.00;9.60;1800.00;0.00;0.40
240;0;4175.00;10.70;1975.00;0.00;2.08
241;0;3891.00;10.10;1797.00;0.00;2.84
242;0;2966.00;10.10;1950.00;0.00;1.68
243;0;3087.00;10.25;1874.00;0.00;2.04
244;0;4425.00;10.67;1766.00;0.00;2.00
245;0;3678.00;10.50;1584.00;0.00;2.96
246;0;2635.00;11.00;1710.00;0.00;1.92
247;0;2080.00;14.50;1744.00;0.00;0.76
248;0;2767.00;10.70;1659.00;0.00;1.88
249;0;3974.00;10.40;1715.00;0.00;3.32
250;0;3029.00;10.30;1818.00;0.00;2.16
251;0;2736.00;11.00;1556.00;0.00;1.16
252;0;5171.00;9.50;1295.00;0.00;2.40
253;0;4853.00;10.50;1665.00;0.00;1.36
254;0;1912.00;9.50;52.00;0.00;2.36
255;0;4421.00;9.50;716.00;0.00;2.36
256;0;4433.00;10.90;1910.00;0.00;2.20
257;0;1501.00;12.30;1894.00;0.00;0.48
258;0;1650.00;9.50;769.00;0.00;2.28
259;0;33.00;9.50;2024.00;0.00;1.04
260;0;1624.00;14.10;1776.00;0.00;0.48
261;0;1962.00;14.45;1824.00;0.00;1.00
262;0;1861.00;12.40;1709.00;0.00;0.40
263;0;4895.00;10.05;1657.00;0.00;1.88
264;0;1842.00;11.85;1635.00;0.00;0.36
265;0;1795.00;13.60;1892.00;0.00;0.52
266;0;880.00;9.50;1591.00;0.00;2.96
267;0;5010.00;9.50;1118.00;0.00;4.08
268;0;3613.00;9.50;200.00;0.00;2.56
269;0;540.00;9.50;217.00;0.00;4.48
270;0;4493.00;9.50;39.00;0.00;1.96
271;0;1950.00;14.00;1722.00;0.00;0.84
272;0;5571.00;9.50;1275.00;0.00;2.76
273;0;3536.00;9.50;245.00;0.00;1.80
274;0;4353.00;9.50;36.00;0.00;1.64
275;0;57.00;9.50;280.00;0.00;2.52
276;0;5584.00;9.50;1097.00;0.00;2.20
277;0;4757.00;9.50;1206.00;0.00;2.16
278;0;82.00;9.50;2001.00;0.00;1.28
279;0;2841.00;15.05;29.00;0.00;0.56
280;0;1544.00;9.50;1421.00;0.00;2.60
281;0;4339.00;9.50;564.00;0.00;3.24
282;0;3399.00;9.50;256.00;0.00;2.16
283;0;443.00;9.50;360.00;0.00;2.80
284;0;4625.00;9.50;1240.00;0.00;2.80
285;0;4662.00;9.50;573.00;0.00;3.20
286;0;2057.00;9.50;97.00;0.00;2.00
287;0;81.00;9.50;786.00;0.00;2.76
288;0;3444.00;9.50;335.00;0.00;1.88
289;0;1506.00;9.50;1314.00;0.00;3.16
290;0;2167.00;17.00;1408.00;0.00;0.40
291;0;2005.00;15.37;955.00;0.00;0.32
292;0;2313.00;10.90;2002.00;0.00;2.04
293;0;3641.00;9.50;297.00;0.00;1.64
294;0;4826.00;9.50;913.00;0.00;3.52
295;0;5480.00;9.50;1021.00;0.00;3.52
296;0;1674.00;9.50;888.00;0.00;3.28
297;0;3939.00;9.50;944.00;0.00;1.32
298;0;2296.00;9.50;100.00;0.00;2.32
299;0;78.00;9.50;578.00;0.00;2.68
300;0;299.00;9.50;385.00;0.00;3.56
301;0;146.00;9.50;2034.00;0.00;0.72
302;0;2972.00;10.30;1529.00;0.00;1.56
303;0;1857.00;9.50;698.00;0.00;2.68
304;0;160.00;9.50;419.00;0.00;3.20
305;0;5017.00;9.50;497.00;0.00;3.64
306;0;2058.00;17.70;1363.00;0.00;0.40
307;0;3215.00;10.60;1697.00;0.00;2.20
308;0;2165.00;17.80;1388.00;0.00;0.36
309;0;2327.00;16.05;1244.00;0.00;0.28
310;0;2563.00;15.45;943.00;0.00;0.36
311;0;2084.00;16.92;1285.00;0.00;0.32
312;0;3153.00;9.50;44.00;0.00;2.16
313;0;729.00;9.50;1245.00;0.00;2.36
314;0;5271.00;9.50;972.00;0.00;2.52
315;0;1761.00;9.50;767.00;0.00;2.60
316;0;3802.00;9.50;598.00;0.00;2.12
317;0;3632.00;12.20;867.00;0.00;2.52
318;0;647.00;9.50;1005.00;0.00;4.04
319;0;3036.00;9.50;132.00;0.00;2.60
320;0;2135.00;9.50;127.00;0.00;2.04
321;0;4913.00;9.50;411.00;0.00;3.36
322;0;656.00;9.50;577.00;0.00;4.36
323;0;3152.00;9.50;416.00;0.00;2.40
324;0;5283.00;9.50;769.00;0.00;3.96
325;0;4923.00;9.50;236.00;0.00;3.64
326;0;821.00;9.50;852.00;0.00;4.36
327;0;3877.00;9.50;671.00;0.00;2.72
328;0;3075.00;9.50;345.00;0.00;2.28
329;0;4981.00;9.50;985.00;0.00;3.80
330;0;3899.00;9.55;1004.00;0.00;0.44
331;0;3726.00;9.50;532.00;0.00;1.60
332;0;3059.00;9.50;278.00;0.00;2.16
333;0;4685.00;9.50;144.00;0.00;3.60
334;0;5211.00;9.50;396.00;0.00;4.12
335;0;5476.00;9.50;1200.00;0.00;3.44
336;0;824.00;9.50;1447.00;0.00;3.08
337;0;4044.00;9.50;858.00;0.00;1.60
338;0;4860.00;9.50;690.00;0.00;3.56
339;0;5248.00;9.50;630.00;0.00;2.92
340;0;5340.00;9.50;1294.00;0.00;3.40
341;0;3935.00;9.50;986.00;0.00;0.88
342;0;4038.00;9.50;223.00;0.00;3.04
343;0;5571.00;9.50;230.00;0.00;2.44
344;0;3928.00;9.50;280.00;0.00;2.80
345;0;3320.00;9.50;107.00;0.00;1.72
346;0;4025.00;9.50;1001.00;0.00;1.36
347;0;4223.00;9.50;1213.00;0.00;0.52
348;0;3979.00;9.50;859.00;0.00;2.20
349;0;3848.00;9.50;354.00;0.00;2.00
350;0;4963.00;9.50;1498.00;0.00;2.84
351;0;5577.00;9.50;392.00;0.00;2.44
352;0;4291.00;9.50;1595.00;0.00;3.32
353;0;5464.00;9.50;781.00;0.00;2.52
354;0;4367.00;9.50;1184.00;0.00;2.68
355;0;589.00;9.50;394.00;0.00;3.72
356;0;4664.00;9.50;394.00;0.00;2.96
357;0;3787.00;9.50;273.00;0.00;2.00
358;0;236.00;9.50;557.00;0.00;3.20
359;0;1060.00;9.50;118.00;0.00;4.76
360;0;5039.00;9.50;125.00;0.00;2.92
361;0;771.00;9.50;1590.00;0.00;2.64
362;0;4933.00;9.50;1999.00;0.00;2.40
363;0;1609.00;9.50;395.00;0.00;3.28
364;0;1531.00;9.50;729.00;0.00;2.36
365;0;5296.00;9.50;1659.00;0.00;1.76
366;0;1209.00;9.50;99.00;0.00;4.08
367;0;1324.00;9.50;228.00;0.00;4.72
368;0;5093.00;9.50;1613.00;0.00;2.72
369;0;4546.00;9.50;1078.00;0.00;2.72
370;0;4052.00;9.50;771.00;0.00;2.52
371;0;1863.00;9.50;575.00;0.00;1.56
372;0;4515.00;9.50;948.00;0.00;3.44
373;0;723.00;9.50;1878.00;0.00;3.48
374;0;614.00;9.50;1329.00;0.00;3.08
375;0;4255.00;9.50;871.00;0.00;2.16
376;0;4073.00;9.50;953.00;0.00;1.80
377;0;4730.00;9.50;1329.00;0.00;2.68
378;0;5268.00;9.50;504.00;0.00;3.04
379;0;3891.00;9.50;1007.00;0.00;0.16
380;0;4247.00;9.50;1097.00;0.00;3.16
381;0;4549.00;9.50;439.00;0.00;3.20
382;0;1532.00;9.50;850.00;0.00;3.64
383;0;5116.00;9.50;573.00;0.00;3.36
384;0;2022.00;9.50;419.00;0.00;2.48
385;0;4733.00;9.50;664.00;0.00;3.48
386;0;4211.00;9.50;781.00;0.00;2.48
387;0;4368.00;9.50;1290.00;0.00;1.88
388;0;5137.00;9.50;1000.00;0.00;2.36
389;0;940.00;9.50;1875.00;0.00;3.40
390;0;860.00;9.50;65.00;0.00;3.04
391;0;842.00;9.50;1761.00;0.00;3.68
392;0;4408.00;9.50;456.00;0.00;3.24
393;0;226.00;9.50;1994.00;0.00;2.20
394;0;3963.00;9.50;535.00;0.00;2.68
395;0;1348.00;9.50;725.00;0.00;2.64
396;0;93.00;9.50;41.00;0.00;1.84
397;0;4742.00;9.50;1523.00;0.00;3.76
398;0;4613.00;9.50;1341.00;0.00;2.88
399;0;1938.00;9.50;618.00;0.00;2.84
400;0;1268.00;9.50;1291.00;0.00;2.68
401;0;29.00;9.50;1948.00;0.00;1.60
402;0;1732.00;9.50;685.00;0.00;1.96
403;0;5369.00;9.50;204.00;0.00;2.84
404;0;5061.00;9.50;1252.00;0.00;2.52
405;0;298.00;9.50;896.00;0.00;3.08
406;0;4818.00;9.50;1466.00;0.00;3.28
407;0;1764.00;9.50;593.00;0.00;2.92
408;0;4144.00;9.50;702.00;0.00;2.80
409;0;4184.00;9.50;365.00;0.00;3.64
410;0;3525.00;9.50;142.00;0.00;2.08
411;0;5358.00;9.50;25.00;0.00;1.52
412;0;4793.00;9.50;1708.00;0.00;3.64
413;0;4938.00;9.50;1749.00;0.00;2.76
414;0;5390.00;9.50;443.00;0.00;2.56
415;0;1381.00;9.50;1499.00;0.00;2.92
416;0;3253.00;9.50;469.00;0.00;1.80
417;0;3802.00;9.50;491.00;0.00;1.96
418;0;4912.00;9.50;1244.00;0.00;3.20
419;0;1073.00;9.50;997.00;0.00;3.16
420;0;2386.00;9.50;47.00;0.00;2.24
421;0;1132.00;9.50;1812.00;0.00;4.00
422;0;622.00;9.50;1643.00;0.00;3.28
423;0;402.00;9.50;1406.00;0.00;2.32
424;0;868.00;9.50;611.00;0.00;4.04
425;0;2790.00;10.10;1792.00;0.00;1.80
426;0;4011.00;10.70;1625.00;0.00;2.36
427;0;1762.00;13.00;1623.00;0.00;0.36
428;0;1158.00;9.50;1552.00;0.00;2.88
429;0;4206.00;11.00;1652.00;0.00;2.68
430;0;2973.00;10.10;2014.00;0.00;1.40
431;0;3603.00;9.70;1879.00;0.00;2.28
432;0;2540.00;11.25;1545.00;0.00;1.80
433;0;2375.00;11.20;1835.00;0.00;1.80
434;0;2733.00;10.50;1870.00;0.00;2.04
435;0;4696.00;10.00;2003.00;0.00;2.08
436;0;1333.00;9.50;1927.00;0.00;0.56
437;0;4471.00;11.20;1850.00;0.00;2.20
438;0;2069.00;14.05;1583.00;0.00;0.28
439;0;2761.00;10.70;1593.00;0.00;1.36
440;0;3718.00;10.15;1710.00;0.00;2.68
441;0;2724.00;11.10;1776.00;0.00;1.60
442;0;1947.00;12.27;1588.00;0.00;0.44
443;0;2864.00;10.70;1609.00;0.00;1.84
444;0;4207.00;9.50;1244.00;0.00;0.40
445;0;1897.00;13.07;1670.00;0.00;0.32
446;0;5154.00;9.50;1703.00;0.00;3.20
447;0;1756.00;12.85;1950.00;0.00;0.24
448;0;3415.00;9.80;2017.00;0.00;1.76
449;0;445.00;9.50;1605.00;0.00;3.40
450;0;1579.00;9.50;287.00;0.00;3.84
451;0;1995.00;14.25;1875.00;0.00;0.84
452;0;1934.00;13.05;1755.00;0.00;0.84
453;0;1815.00;12.20;1768.00;0.00;0.40
454;0;4943.00;9.90;1627.00;0.00;1.64
455;0;4659.00;10.60;1850.00;0.00;2.28
456;0;1659.00;12.30;1851.00;0.00;0.44
457;0;1772.00;12.67;1725.00;0.00;0.36
458;0;4222.00;9.50;1239.00;0.00;0.52
459;0;967.00;9.50;2024.00;0.00;1.16
460;0;5057.00;9.50;396.00;0.00;2.88
461;0;5507.00;9.52;2038.00;0.00;0.60
462;0;324.00;9.50;1734.00;0.00;2.04
463;0;563.00;9.50;1490.00;0.00;2.96
464;0;2070.00;9.50;341.00;0.00;2.40
465;0;4874.00;10.30;1596.00;0.00;1.12
466;0;4219.00;9.50;1272.00;0.00;0.64
467;0;1019.00;9.50;1934.00;0.00;3.48
468;0;5462.00;9.50;289.00;0.00;3.80
469;0;42.00;9.50;1721.00;0.00;2.44
470;0;4357.00;9.50;1347.00;0.00;1.84
471;0;5293.00;9.50;1856.00;0.00;3.52
472;0;1375.00;9.50;367.00;0.00;3.68
473;0;516.00;9.50;1999.00;0.00;2.28
474;0;1920.00;14.80;1419.00;0.00;0.24
475;0;4266.00;9.50;1305.00;0.00;1.64
476;0;5011.00;9.50;664.00;0.00;3.84
477;0;4633.00;9.50;1136.00;0.00;2.76
478;0;1968.00;9.50;333.00;0.00;2.44
479;0;424.00;9.50;1937.00;0.00;2.80
480;0;1987.00;9.50;244.00;0.00;1.92
481;0;923.00;9.50;714.00;0.00;3.28
482;0;67.00;9.50;1597.00;0.00;2.32
483;0;4464.00;9.50;1394.00;0.00;2.36
484;0;1544.00;9.50;1510.00;0.00;2.32
485;0;1935.00;14.55;1174.00;0.00;0.24
486;0;1821.00;9.50;489.00;0.00;2.24
487;0;5578.00;9.50;708.00;0.00;2.48
488;0;4443.00;9.50;1683.00;0.00;1.92
489;0;5451.00;9.50;1908.00;0.00;2.56
490;0;75.00;9.50;1519.00;0.00;1.88
491;0;358.00;9.50;2016.00;0.00;1.72
492;0;2660.00;17.32;148.00;0.00;0.56
493;0;2055.00;16.45;1310.00;0.00;0.24
494;0;2346.00;12.60;750.00;0.00;0.16
495;0;2700.00;14.75;58.00;0.00;0.52
496;0;4547.00;9.50;1508.00;0.00;3.44
497;0;5282.00;9.50;1737.00;0.00;1.92
498;0;4286.00;9.50;124.00;0.00;2.56
499;0;4807.00;9.50;40.00;0.00;1.72
500;0;1199.00;9.50;747.00;0.00;3.24
501;0;4668.00;9.50;1655.00;0.00;3.00
502;0;4334.00;9.50;202.00;0.00;2.40
503;0;1563.00;9.50;979.00;0.00;2.32
504;0;2166.00;9.50;234.00;0.00;2.08
505;0;4162.00;9.50;1111.00;0.00;1.92
506;0;4549.00;9.50;1660.00;0.00;2.24
507;0;4487.00;9.50;1188.00;0.00;2.28
508;0;4604.00;9.50;693.00;0.00;2.12
509;0;5104.00;9.50;1428.00;0.00;3.40
510;0;5169.00;9.50;1086.00;0.00;3.36
511;0;287.00;9.50;1660.00;0.00;3.12
512;0;1631.00;9.50;497.00;0.00;2.84
513;0;3714.00;9.50;239.00;0.00;1.68
514;0;4555.00;9.50;590.00;0.00;2.76
515;0;4916.00;9.50;810.00;0.00;3.24
516;0;3601.00;9.50;399.00;0.00;1.76
517;0;144.00;9.50;1980.00;0.00;1.72
518;0;1453.00;9.50;552.00;0.00;2.56
519;0;5193.00;9.50;138.00;0.00;2.04
520;0;1005.00;9.50;1164.00;0.00;3.96
521;0;1408.00;9.50;449.00;0.00;3.68
522;0;55.00;9.50;1400.00;0.00;3.04
523;0;4795.00;9.60;1996.00;0.00;2.64
524;0;3418.00;9.50;1287.00;0.00;1.72
525;0;256.00;9.50;742.00;0.00;3.64
526;0;2177.00;9.50;26.00;0.00;1.24
527;0;1239.00;9.50;2013.00;0.00;1.88
528;0;4324.00;9.50;317.00;0.00;2.96
529;0;938.00;9.50;1289.00;0.00;4.36
530;0;260.00;9.50;1571.00;0.00;2.92
531;0;1350.00;9.50;1398.00;0.00;3.32
532;0;1238.00;9.50;615.00;0.00;2.60
533;0;5189.00;9.50;890.00;0.00;2.84
534;0;1136.00;9.50;413.00;0.00;2.80
535;0;2131.00;9.50;542.00;0.00;2.68
536;0;1299.00;9.50;1197.00;0.00;2.20
537;0;2312.00;9.50;288.00;0.00;3.92
538;0;4780.00;9.50;1072.00;0.00;3.72
539;0;4512.00;9.50;691.00;0.00;1.96
540;0;929.00;9.50;245.00;0.00;4.24
541;0;3112.00;9.50;494.00;0.00;1.40
542;0;4887.00;9.50;562.00;0.00;3.28
543;0;3633.00;9.50;356.00;0.00;1.16
544;0;5088.00;9.50;749.00;0.00;3.48
545;0;3941.00;9.50;804.00;0.00;1.60
546;0;1067.00;9.50;721.00;0.00;3.28
547;0;1134.00;9.50;305.00;0.00;2.60
548;0;1130.00;9.50;1152.00;0.00;3.04
549;0;4088.00;9.50;1785.00;0.00;1.48
550;0;3882.00;9.50;754.00;0.00;1.68
551;0;524.00;9.50;835.00;0.00;2.84
552;0;94.00;9.50;1921.00;0.00;1.80
